Age,Marital,Dducation,Salary,Housing,Contact,Loan
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,illiterate,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,illiterate,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,illiterate,yes,no,cellular,FALSE
old,married,illiterate,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,illiterate,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,illiterate,yes,no,cellular,FALSE
old,married,illiterate,yes,no,cellular,FALSE
old,married,illiterate,yes,no,cellular,FALSE
old,married,illiterate,yes,no,cellular,FALSE
old,married,illiterate,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,illiterate,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,university,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,illiterate,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,school,yes,no,cellular,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,TRUE
old,married,school,yes,no,telephone,TRUE
old,married,university,yes,no,telephone,TRUE
old,married,university,yes,no,telephone,TRUE
old,married,school,yes,no,telephone,TRUE
old,married,school,yes,no,telephone,TRUE
old,married,school,yes,no,telephone,TRUE
old,married,university,yes,no,telephone,TRUE
old,married,university,yes,no,telephone,TRUE
old,married,school,yes,no,telephone,TRUE
old,married,school,yes,no,telephone,TRUE
old,married,school,yes,no,telephone,TRUE
old,married,school,yes,no,telephone,TRUE
old,married,school,yes,no,telephone,TRUE
old,married,school,yes,no,telephone,TRUE
old,married,school,yes,no,telephone,TRUE
old,married,school,yes,no,telephone,TRUE
old,married,school,yes,no,telephone,TRUE
old,married,school,yes,no,telephone,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,illiterate,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,illiterate,yes,no,cellular,TRUE
old,married,illiterate,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,university,yes,no,cellular,TRUE
old,married,illiterate,yes,no,cellular,TRUE
old,married,school,yes,no,cellular,TRUE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,university,yes,no,telephone,FALSE
young,married,university,yes,no,telephone,FALSE
young,married,university,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,university,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,university,yes,no,telephone,FALSE
young,married,university,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,university,yes,no,telephone,FALSE
young,married,university,yes,no,telephone,FALSE
young,married,university,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,university,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,university,yes,no,telephone,FALSE
young,married,university,yes,no,telephone,FALSE
young,married,university,yes,no,telephone,FALSE
young,married,school,yes,no,telephone,FALSE
young,married,university,yes,no,telephone,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,illiterate,yes,no,cellular,FALSE
young,married,illiterate,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,university,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,illiterate,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,university,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,illiterate,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,cellular,FALSE
young,married,school,yes,no,telephone,TRUE
young,married,illiterate,yes,no,telephone,TRUE
young,married,school,yes,no,telephone,TRUE
young,married,school,yes,no,telephone,TRUE
young,married,school,yes,no,telephone,TRUE
young,married,school,yes,no,telephone,TRUE
young,married,school,yes,no,cellular,TRUE
young,married,school,yes,no,cellular,TRUE
young,married,school,yes,no,cellular,TRUE
young,married,school,yes,no,cellular,TRUE
young,married,school,yes,no,cellular,TRUE
young,married,school,yes,no,cellular,TRUE
young,married,university,yes,no,cellular,TRUE
young,married,university,yes,no,cellular,TRUE
young,married,university,yes,no,cellular,TRUE
young,married,school,yes,no,cellular,TRUE
young,married,university,yes,no,cellular,TRUE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,university,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
old,married,school,yes,no,telephone,FALSE
